instant,dteday,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,cnt_check,season,time_cluster
7103,2011-10-28,0,10,13,0,5,1,2,0.38,0.3939,0.42,0.2239,43,185,228,228,4,Sore
7104,2011-10-28,0,10,14,0,5,1,2,0.36,0.3485,0.46,0.194,33,152,185,185,4,Sore
7105,2011-10-28,0,10,15,0,5,1,2,0.36,0.3333,0.43,0.2537,44,171,215,215,4,Sore
7106,2011-10-28,0,10,16,0,5,1,2,0.36,0.3485,0.46,0.1642,46,262,308,308,4,Sore
7107,2011-10-28,0,10,17,0,5,1,2,0.36,0.3485,0.5,0.1343,35,411,446,446,4,Sore
7108,2011-10-28,0,10,18,0,5,1,2,0.36,0.3485,0.53,0.1642,36,332,368,368,4,Sore
7109,2011-10-28,0,10,19,0,5,1,2,0.36,0.3485,0.5,0.1343,16,188,204,204,4,Malam
7110,2011-10-28,0,10,20,0,5,1,3,0.34,0.3182,0.61,0.2239,12,131,143,143,4,Malam
7111,2011-10-28,0,10,21,0,5,1,3,0.32,0.3182,0.7,0.1642,5,69,74,74,4,Malam
7112,2011-10-28,0,10,22,0,5,1,3,0.3,0.2879,0.75,0.2836,4,32,36,36,4,Malam
7113,2011-10-28,0,10,23,0,5,1,3,0.3,0.2727,0.81,0.3284,8,31,39,39,4,Malam
7114,2011-10-29,0,10,0,0,6,0,3,0.28,0.2576,0.87,0.2985,0,19,19,19,4,
7115,2011-10-29,0,10,1,0,6,0,3,0.3,0.2727,0.87,0.2985,0,18,18,18,4,Pagi
7116,2011-10-29,0,10,2,0,6,0,3,0.3,0.2727,0.87,0.2985,1,16,17,17,4,Pagi
7117,2011-10-29,0,10,3,0,6,0,3,0.3,0.2727,0.81,0.4179,0,8,8,8,4,Pagi
7118,2011-10-29,0,10,4,0,6,0,3,0.3,0.2727,0.81,0.4179,0,1,1,1,4,Pagi
7119,2011-10-29,0,10,5,0,6,0,3,0.26,0.2273,0.93,0.3582,0,1,1,1,4,Pagi
7120,2011-10-29,0,10,6,0,6,0,3,0.26,0.2273,0.87,0.3582,4,1,5,5,4,Pagi
7121,2011-10-29,0,10,7,0,6,0,3,0.26,0.2273,0.87,0.3582,1,6,7,7,4,Siang
7122,2011-10-29,0,10,8,0,6,0,3,0.28,0.2576,0.87,0.3582,4,16,20,20,4,Siang
7123,2011-10-29,0,10,9,0,6,0,3,0.28,0.2576,0.87,0.3582,1,19,20,20,4,Siang
7124,2011-10-29,0,10,10,0,6,0,3,0.26,0.2273,0.93,0.3284,0,12,12,12,4,Siang
7125,2011-10-29,0,10,11,0,6,0,3,0.26,0.2273,0.93,0.3881,1,26,27,27,4,Siang
7126,2011-10-29,0,10,12,0,6,0,3,0.24,0.197,0.87,0.4925,6,44,50,50,4,Siang
7127,2011-10-29,0,10,13,0,6,0,3,0.24,0.197,0.87,0.5224,0,30,30,30,4,Sore
7128,2011-10-29,0,10,14,0,6,0,3,0.24,0.197,0.87,0.4478,0,29,29,29,4,Sore
7129,2011-10-29,0,10,15,0,6,0,3,0.22,0.2121,0.93,0.2537,3,38,41,41,4,Sore
7130,2011-10-29,0,10,16,0,6,0,3,0.22,0.197,0.93,0.3284,3,19,22,22,4,Sore
7131,2011-10-29,0,10,17,0,6,0,3,0.22,0.197,0.93,0.3284,3,28,31,31,4,Sore
7132,2011-10-29,0,10,18,0,6,0,3,0.22,0.197,0.93,0.3284,6,37,43,43,4,Sore
7133,2011-10-29,0,10,19,0,6,0,1,0.24,0.2121,0.87,0.3582,3,36,39,39,4,Malam
7134,2011-10-29,0,10,20,0,6,0,1,0.24,0.2121,0.87,0.3582,7,40,47,47,4,Malam
7135,2011-10-29,0,10,21,0,6,0,1,0.24,0.2121,0.87,0.3582,1,49,50,50,4,Malam
7136,2011-10-29,0,10,22,0,6,0,1,0.22,0.2121,0.87,0.2239,10,44,54,54,4,Malam
7137,2011-10-29,0,10,23,0,6,0,1,0.22,0.2273,0.87,0.194,3,33,36,36,4,Malam
7138,2011-10-30,0,10,0,0,0,0,1,0.22,0.2121,0.87,0.2239,7,47,54,54,4,
7139,2011-10-30,0,10,1,0,0,0,1,0.22,0.2121,0.87,0.2537,9,34,43,43,4,Pagi
7140,2011-10-30,0,10,2,0,0,0,1,0.22,0.2121,0.87,0.2836,7,43,50,50,4,Pagi
7141,2011-10-30,0,10,3,0,0,0,1,0.24,0.2121,0.75,0.3582,7,26,33,33,4,Pagi
7142,2011-10-30,0,10,4,0,0,0,1,0.22,0.197,0.8,0.3284,1,10,11,11,4,Pagi
7143,2011-10-30,0,10,5,0,0,0,1,0.24,0.2121,0.75,0.2985,0,4,4,4,4,Pagi
7144,2011-10-30,0,10,6,0,0,0,1,0.24,0.2273,0.75,0.2537,2,8,10,10,4,Pagi
7145,2011-10-30,0,10,7,0,0,0,1,0.24,0.2879,0.75,0.0,7,15,22,22,4,Siang
7146,2011-10-30,0,10,8,0,0,0,1,0.26,0.2576,0.7,0.2239,20,60,80,80,4,Siang
7147,2011-10-30,0,10,9,0,0,0,1,0.3,0.2879,0.65,0.2537,55,92,147,147,4,Siang
7148,2011-10-30,0,10,10,0,0,0,1,0.32,0.3333,0.61,0.0896,53,125,178,178,4,Siang
7149,2011-10-30,0,10,11,0,0,0,1,0.36,0.3485,0.53,0.2239,58,182,240,240,4,Siang
7150,2011-10-30,0,10,12,0,0,0,1,0.38,0.3939,0.5,0.194,85,229,314,314,4,Siang
7151,2011-10-30,0,10,13,0,0,0,1,0.4,0.4091,0.43,0.2239,113,232,345,345,4,Sore
7152,2011-10-30,0,10,14,0,0,0,1,0.42,0.4242,0.38,0.194,91,209,300,300,4,Sore
7153,2011-10-30,0,10,15,0,0,0,1,0.42,0.4242,0.35,0.1642,88,202,290,290,4,Sore
7154,2011-10-30,0,10,16,0,0,0,1,0.42,0.4242,0.32,0.1343,107,213,320,320,4,Sore
7155,2011-10-30,0,10,17,0,0,0,1,0.4,0.4091,0.35,0.1045,54,191,245,245,4,Sore
7156,2011-10-30,0,10,18,0,0,0,1,0.36,0.3485,0.4,0.1343,51,162,213,213,4,Sore
7157,2011-10-30,0,10,19,0,0,0,1,0.56,0.5303,0.49,0.2985,28,125,153,153,4,Malam
7158,2011-10-30,0,10,20,0,0,0,1,0.34,0.3636,0.57,0.0,18,74,92,92,4,Malam
7159,2011-10-30,0,10,21,0,0,0,1,0.32,0.3485,0.66,0.0,4,75,79,79,4,Malam
7160,2011-10-30,0,10,22,0,0,0,1,0.3,0.3333,0.75,0.0,13,58,71,71,4,Malam
7161,2011-10-30,0,10,23,0,0,0,1,0.26,0.303,0.87,0.0,7,30,37,37,4,Malam
7162,2011-10-31,0,10,0,0,1,1,1,0.26,0.303,0.87,0.0,3,20,23,23,4,
7163,2011-10-31,0,10,1,0,1,1,1,0.26,0.303,0.81,0.0,5,8,13,13,4,Pagi
7164,2011-10-31,0,10,2,0,1,1,1,0.24,0.2879,0.87,0.0,0,3,3,3,4,Pagi
7165,2011-10-31,0,10,3,0,1,1,1,0.24,0.2576,0.87,0.1045,0,3,3,3,4,Pagi
7166,2011-10-31,0,10,4,0,1,1,1,0.24,0.2879,0.87,0.0,1,5,6,6,4,Pagi
7167,2011-10-31,0,10,5,0,1,1,1,0.22,0.2727,0.93,0.0,0,18,18,18,4,Pagi
7168,2011-10-31,0,10,6,0,1,1,1,0.24,0.2879,0.87,0.0,4,82,86,86,4,Pagi
7169,2011-10-31,0,10,7,0,1,1,1,0.24,0.2879,0.93,0.0,11,216,227,227,4,Siang
7170,2011-10-31,0,10,8,0,1,1,2,0.28,0.3182,0.87,0.0,17,355,372,372,4,Siang
7171,2011-10-31,0,10,9,0,1,1,2,0.32,0.3182,0.76,0.1642,14,197,211,211,4,Siang
7172,2011-10-31,0,10,10,0,1,1,2,0.36,0.3485,0.57,0.1642,18,87,105,105,4,Siang
7173,2011-10-31,0,10,11,0,1,1,1,0.4,0.4091,0.5,0.1343,31,97,128,128,4,Siang
7174,2011-10-31,0,10,12,0,1,1,1,0.42,0.4242,0.44,0.2239,30,140,170,170,4,Siang
7175,2011-10-31,0,10,13,0,1,1,2,0.44,0.4394,0.44,0.2239,24,128,152,152,4,Sore
7176,2011-10-31,0,10,14,0,1,1,2,0.44,0.4394,0.47,0.2239,22,119,141,141,4,Sore
7177,2011-10-31,0,10,15,0,1,1,1,0.44,0.4394,0.47,0.1642,27,141,168,168,4,Sore
7178,2011-10-31,0,10,16,0,1,1,1,0.42,0.4242,0.54,0.1642,30,242,272,272,4,Sore
7179,2011-10-31,0,10,17,0,1,1,1,0.42,0.4242,0.54,0.1343,44,442,486,486,4,Sore
7180,2011-10-31,0,10,18,0,1,1,1,0.4,0.4091,0.66,0.0896,30,392,422,422,4,Sore
7181,2011-10-31,0,10,19,0,1,1,1,0.4,0.4091,0.66,0.0896,12,226,238,238,4,Malam
7182,2011-10-31,0,10,20,0,1,1,1,0.4,0.4091,0.66,0.0896,18,154,172,172,4,Malam
7183,2011-10-31,0,10,21,0,1,1,2,0.36,0.3485,0.76,0.194,7,109,116,116,4,Malam
7184,2011-10-31,0,10,22,0,1,1,2,0.36,0.3485,0.76,0.194,8,77,85,85,4,Malam
7185,2011-10-31,0,10,23,0,1,1,2,0.36,0.3485,0.76,0.194,6,46,52,52,4,Malam
7186,2011-11-01,0,11,0,0,2,1,2,0.36,0.3485,0.87,0.1642,3,18,21,21,4,
7187,2011-11-01,0,11,1,0,2,1,1,0.36,0.3485,0.81,0.1343,3,8,11,11,4,Pagi
7188,2011-11-01,0,11,2,0,2,1,2,0.36,0.3485,0.81,0.1642,1,3,4,4,4,Pagi
7189,2011-11-01,0,11,3,0,2,1,2,0.36,0.3485,0.81,0.1343,1,5,6,6,4,Pagi
7190,2011-11-01,0,11,4,0,2,1,1,0.34,0.3182,0.81,0.2239,1,7,8,8,4,Pagi
7191,2011-11-01,0,11,5,0,2,1,1,0.32,0.3182,0.81,0.194,0,18,18,18,4,Pagi
7192,2011-11-01,0,11,6,0,2,1,1,0.32,0.3182,0.81,0.194,3,90,93,93,4,Pagi
7193,2011-11-01,0,11,7,0,2,1,1,0.34,0.3333,0.76,0.194,8,246,254,254,4,Siang
7194,2011-11-01,0,11,8,0,2,1,1,0.36,0.3333,0.71,0.2537,17,402,419,419,4,Siang
7195,2011-11-01,0,11,9,0,2,1,1,0.4,0.4091,0.66,0.1642,16,206,222,222,4,Siang
7196,2011-11-01,0,11,10,0,2,1,1,0.44,0.4394,0.62,0.1343,21,114,135,135,4,Siang
7197,2011-11-01,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1045,16,101,117,117,4,Siang
7198,2011-11-01,0,11,12,0,2,1,1,0.5,0.4848,0.48,0.0896,23,153,176,176,4,Siang
7199,2011-11-01,0,11,13,0,2,1,1,0.48,0.4697,0.55,0.194,20,147,167,167,4,Sore
7200,2011-11-01,0,11,14,0,2,1,1,0.5,0.4848,0.48,0.2537,32,118,150,150,4,Sore
7201,2011-11-01,0,11,15,0,2,1,1,0.5,0.4848,0.45,0.1343,38,148,186,186,4,Sore
7202,2011-11-01,0,11,16,0,2,1,1,0.48,0.4697,0.44,0.1642,46,252,298,298,4,Sore
7203,2011-11-01,0,11,17,0,2,1,1,0.44,0.4394,0.54,0.1642,36,470,506,506,4,Sore
7204,2011-11-01,0,11,18,0,2,1,1,0.42,0.4242,0.58,0.1045,39,421,460,460,4,Sore
7205,2011-11-01,0,11,19,0,2,1,1,0.42,0.4242,0.58,0.0896,39,274,313,313,4,Malam
7206,2011-11-01,0,11,20,0,2,1,1,0.4,0.4091,0.71,0.0,18,191,209,209,4,Malam
7207,2011-11-01,0,11,21,0,2,1,1,0.36,0.3788,0.81,0.0,13,114,127,127,4,Malam
7208,2011-11-01,0,11,22,0,2,1,1,0.36,0.3788,0.81,0.0,5,91,96,96,4,Malam
7209,2011-11-01,0,11,23,0,2,1,1,0.34,0.3636,0.87,0.0,11,61,72,72,4,Malam
7210,2011-11-02,0,11,0,0,3,1,1,0.32,0.3485,0.87,0.0,0,19,19,19,4,
7211,2011-11-02,0,11,1,0,3,1,1,0.3,0.3333,0.87,0.0,2,8,10,10,4,Pagi
7212,2011-11-02,0,11,2,0,3,1,1,0.3,0.3333,0.87,0.0,0,2,2,2,4,Pagi
7213,2011-11-02,0,11,3,0,3,1,1,0.3,0.3333,0.75,0.0,0,2,2,2,4,Pagi
7214,2011-11-02,0,11,4,0,3,1,1,0.3,0.3333,0.87,0.0,0,4,4,4,4,Pagi
7215,2011-11-02,0,11,5,0,3,1,1,0.3,0.3333,0.81,0.0,0,27,27,27,4,Pagi
7216,2011-11-02,0,11,6,0,3,1,1,0.3,0.3333,0.81,0.0,1,91,92,92,4,Pagi
7217,2011-11-02,0,11,7,0,3,1,1,0.3,0.3333,0.81,0.0,11,240,251,251,4,Siang
7218,2011-11-02,0,11,8,0,3,1,1,0.32,0.3485,0.87,0.0,20,452,472,472,4,Siang
7219,2011-11-02,0,11,9,0,3,1,1,0.34,0.3636,0.87,0.0,15,213,228,228,4,Siang
7220,2011-11-02,0,11,10,0,3,1,1,0.4,0.4091,0.71,0.0896,25,108,133,133,4,Siang
7221,2011-11-02,0,11,11,0,3,1,1,0.42,0.4242,0.71,0.1343,27,117,144,144,4,Siang
7222,2011-11-02,0,11,12,0,3,1,1,0.46,0.4545,0.55,0.1642,32,157,189,189,4,Siang
7223,2011-11-02,0,11,13,0,3,1,1,0.48,0.4697,0.48,0.1642,22,139,161,161,4,Sore
7224,2011-11-02,0,11,14,0,3,1,1,0.5,0.4848,0.45,0.1642,40,132,172,172,4,Sore
7225,2011-11-02,0,11,15,0,3,1,1,0.48,0.4697,0.51,0.1642,26,161,187,187,4,Sore
7226,2011-11-02,0,11,16,0,3,1,1,0.48,0.4697,0.51,0.1045,35,231,266,266,4,Sore
7227,2011-11-02,0,11,17,0,3,1,1,0.44,0.4394,0.62,0.194,30,523,553,553,4,Sore
7228,2011-11-02,0,11,18,0,3,1,1,0.42,0.4242,0.71,0.1642,31,448,479,479,4,Sore
7229,2011-11-02,0,11,19,0,3,1,1,0.4,0.4091,0.76,0.1343,25,257,282,282,4,Malam
7230,2011-11-02,0,11,20,0,3,1,1,0.4,0.4091,0.66,0.1343,5,177,182,182,4,Malam
7231,2011-11-02,0,11,21,0,3,1,1,0.38,0.3939,0.71,0.1343,13,155,168,168,4,Malam
7232,2011-11-02,0,11,22,0,3,1,1,0.36,0.3485,0.71,0.1343,7,99,106,106,4,Malam
7233,2011-11-02,0,11,23,0,3,1,1,0.36,0.3636,0.76,0.0896,3,54,57,57,4,Malam
7234,2011-11-03,0,11,0,0,4,1,1,0.36,0.3636,0.76,0.0896,3,28,31,31,4,
7235,2011-11-03,0,11,1,0,4,1,1,0.34,0.3333,0.81,0.1343,3,12,15,15,4,Pagi
7236,2011-11-03,0,11,2,0,4,1,1,0.34,0.3333,0.76,0.1343,2,5,7,7,4,Pagi
7237,2011-11-03,0,11,3,0,4,1,1,0.34,0.3333,0.81,0.1343,1,4,5,5,4,Pagi
7238,2011-11-03,0,11,4,0,4,1,1,0.32,0.3333,0.81,0.0896,1,3,4,4,4,Pagi
7239,2011-11-03,0,11,5,0,4,1,1,0.32,0.3333,0.81,0.1343,1,27,28,28,4,Pagi
7240,2011-11-03,0,11,6,0,4,1,1,0.34,0.3333,0.76,0.194,3,96,99,99,4,Pagi
7241,2011-11-03,0,11,7,0,4,1,2,0.32,0.3333,0.81,0.0896,12,280,292,292,4,Siang
7242,2011-11-03,0,11,8,0,4,1,2,0.34,0.3485,0.81,0.0896,8,394,402,402,4,Siang
7243,2011-11-03,0,11,9,0,4,1,2,0.36,0.3485,0.81,0.194,9,155,164,164,4,Siang
7244,2011-11-03,0,11,10,0,4,1,2,0.4,0.4091,0.76,0.194,12,98,110,110,4,Siang
7245,2011-11-03,0,11,11,0,4,1,1,0.44,0.4394,0.67,0.194,12,108,120,120,4,Siang
7246,2011-11-03,0,11,12,0,4,1,1,0.5,0.4848,0.51,0.194,17,162,179,179,4,Siang
7247,2011-11-03,0,11,13,0,4,1,2,0.52,0.5,0.48,0.2537,19,150,169,169,4,Sore
7248,2011-11-03,0,11,14,0,4,1,1,0.52,0.5,0.52,0.1642,32,120,152,152,4,Sore
7249,2011-11-03,0,11,15,0,4,1,1,0.52,0.5,0.52,0.1642,24,138,162,162,4,Sore
7250,2011-11-03,0,11,16,0,4,1,1,0.52,0.5,0.48,0.194,33,234,267,267,4,Sore
7251,2011-11-03,0,11,17,0,4,1,1,0.48,0.4697,0.55,0.0896,33,465,498,498,4,Sore
7252,2011-11-03,0,11,18,0,4,1,1,0.46,0.4545,0.63,0.1343,24,409,433,433,4,Sore
7253,2011-11-03,0,11,19,0,4,1,1,0.44,0.4394,0.67,0.0896,18,234,252,252,4,Malam
7254,2011-11-03,0,11,20,0,4,1,1,0.42,0.4242,0.71,0.1045,11,198,209,209,4,Malam
7255,2011-11-03,0,11,21,0,4,1,1,0.4,0.4091,0.76,0.1343,4,140,144,144,4,Malam
7256,2011-11-03,0,11,22,0,4,1,1,0.4,0.4091,0.82,0.0,21,116,137,137,4,Malam
7257,2011-11-03,0,11,23,0,4,1,1,0.4,0.4091,0.82,0.0896,15,80,95,95,4,Malam
7258,2011-11-04,0,11,0,0,5,1,2,0.4,0.4091,0.82,0.0,11,32,43,43,4,
7259,2011-11-04,0,11,1,0,5,1,2,0.4,0.4091,0.82,0.0,1,16,17,17,4,Pagi
7260,2011-11-04,0,11,2,0,5,1,2,0.4,0.4091,0.76,0.0,2,8,10,10,4,Pagi
7261,2011-11-04,0,11,3,0,5,1,2,0.38,0.3939,0.87,0.1642,1,7,8,8,4,Pagi
7262,2011-11-04,0,11,4,0,5,1,2,0.38,0.3939,0.87,0.0896,1,6,7,7,4,Pagi
7263,2011-11-04,0,11,5,0,5,1,2,0.38,0.3939,0.87,0.0,0,23,23,23,4,Pagi
7264,2011-11-04,0,11,6,0,5,1,2,0.38,0.3939,0.87,0.0896,2,64,66,66,4,Pagi
7265,2011-11-04,0,11,7,0,5,1,2,0.4,0.4091,0.86,0.2239,10,235,245,245,4,Siang
7266,2011-11-04,0,11,8,0,5,1,2,0.4,0.4091,0.87,0.3582,8,387,395,395,4,Siang
7267,2011-11-04,0,11,9,0,5,1,2,0.42,0.4242,0.71,0.4627,15,239,254,254,4,Siang
7268,2011-11-04,0,11,10,0,5,1,2,0.42,0.4242,0.71,0.3284,19,115,134,134,4,Siang
7269,2011-11-04,0,11,11,0,5,1,2,0.44,0.4394,0.67,0.4478,34,128,162,162,4,Siang
7270,2011-11-04,0,11,12,0,5,1,2,0.48,0.4697,0.55,0.4925,44,153,197,197,4,Siang
7271,2011-11-04,0,11,13,0,5,1,1,0.44,0.4394,0.51,0.4179,33,161,194,194,4,Sore
7272,2011-11-04,0,11,14,0,5,1,1,0.44,0.4394,0.47,0.2985,54,147,201,201,4,Sore
7273,2011-11-04,0,11,15,0,5,1,1,0.46,0.4545,0.44,0.3881,45,192,237,237,4,Sore
7274,2011-11-04,0,11,16,0,5,1,1,0.46,0.4545,0.36,0.3881,53,237,290,290,4,Sore
7275,2011-11-04,0,11,17,0,5,1,1,0.42,0.4242,0.38,0.3582,42,438,480,480,4,Sore
7276,2011-11-04,0,11,18,0,5,1,1,0.42,0.4242,0.32,0.4627,35,339,374,374,4,Sore
7277,2011-11-04,0,11,19,0,5,1,1,0.4,0.4091,0.37,0.3582,14,182,196,196,4,Malam
7278,2011-11-04,0,11,20,0,5,1,1,0.36,0.3333,0.43,0.2836,15,171,186,186,4,Malam
7279,2011-11-04,0,11,21,0,5,1,1,0.34,0.3182,0.46,0.2537,8,115,123,123,4,Malam
7280,2011-11-04,0,11,22,0,5,1,1,0.34,0.303,0.46,0.3284,6,109,115,115,4,Malam
7281,2011-11-04,0,11,23,0,5,1,1,0.32,0.303,0.49,0.3284,17,72,89,89,4,Malam
7282,2011-11-05,0,11,0,0,6,0,1,0.32,0.2879,0.45,0.3582,4,48,52,52,4,
7283,2011-11-05,0,11,1,0,6,0,1,0.32,0.303,0.45,0.2985,5,57,62,62,4,Pagi
7284,2011-11-05,0,11,2,0,6,0,1,0.3,0.2727,0.52,0.3284,7,24,31,31,4,Pagi
7285,2011-11-05,0,11,3,0,6,0,1,0.3,0.2727,0.52,0.2985,0,8,8,8,4,Pagi
7286,2011-11-05,0,11,4,0,6,0,1,0.28,0.2576,0.56,0.3284,3,5,8,8,4,Pagi
7287,2011-11-05,0,11,5,0,6,0,1,0.26,0.2273,0.6,0.3284,0,2,2,2,4,Pagi
7288,2011-11-05,0,11,6,0,6,0,1,0.26,0.2424,0.6,0.2537,3,20,23,23,4,Pagi
7289,2011-11-05,0,11,7,0,6,0,1,0.26,0.2424,0.6,0.2836,3,31,34,34,4,Siang
7290,2011-11-05,0,11,8,0,6,0,1,0.28,0.2576,0.56,0.3284,4,80,84,84,4,Siang
7291,2011-11-05,0,11,9,0,6,0,1,0.3,0.2727,0.56,0.2985,30,111,141,141,4,Siang
7292,2011-11-05,0,11,10,0,6,0,1,0.32,0.303,0.53,0.2537,56,171,227,227,4,Siang
7293,2011-11-05,0,11,11,0,6,0,1,0.36,0.3636,0.46,0.1045,69,169,238,238,4,Siang
7294,2011-11-05,0,11,12,0,6,0,1,0.36,0.3485,0.46,0.1642,137,235,372,372,4,Siang
7295,2011-11-05,0,11,13,0,6,0,1,0.4,0.4091,0.37,0.1045,148,207,355,355,4,Sore
7296,2011-11-05,0,11,14,0,6,0,1,0.42,0.4242,0.35,0.1343,159,227,386,386,4,Sore
7297,2011-11-05,0,11,15,0,6,0,1,0.4,0.4091,0.37,0.194,141,202,343,343,4,Sore
7298,2011-11-05,0,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,128,207,335,335,4,Sore
7299,2011-11-05,0,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,100,234,334,334,4,Sore
7300,2011-11-05,0,11,18,0,6,0,1,0.36,0.3636,0.5,0.0896,52,185,237,237,4,Sore
7301,2011-11-05,0,11,19,0,6,0,1,0.34,0.3636,0.53,0.0,45,159,204,204,4,Malam
7302,2011-11-05,0,11,20,0,6,0,1,0.32,0.3485,0.66,0.0,29,136,165,165,4,Malam
7303,2011-11-05,0,11,21,0,6,0,1,0.32,0.3485,0.66,0.0,19,99,118,118,4,Malam
7304,2011-11-05,0,11,22,0,6,0,1,0.3,0.3333,0.65,0.0,10,72,82,82,4,Malam
7305,2011-11-05,0,11,23,0,6,0,1,0.28,0.3182,0.7,0.0,4,81,85,85,4,Malam
7306,2011-11-06,0,11,0,0,0,0,1,0.28,0.3182,0.75,0.0,10,65,75,75,4,
7307,2011-11-06,0,11,1,0,0,0,1,0.26,0.303,0.81,0.0,11,104,115,115,4,Pagi
7308,2011-11-06,0,11,2,0,0,0,1,0.26,0.303,0.81,0.0,6,23,29,29,4,Pagi
7309,2011-11-06,0,11,3,0,0,0,1,0.24,0.2879,0.87,0.0,5,4,9,9,4,Pagi
7310,2011-11-06,0,11,4,0,0,0,1,0.24,0.2879,0.87,0.0,0,6,6,6,4,Pagi
7311,2011-11-06,0,11,5,0,0,0,1,0.24,0.2424,0.87,0.1343,0,5,5,5,4,Pagi
7312,2011-11-06,0,11,6,0,0,0,1,0.26,0.2879,0.81,0.0896,5,11,16,16,4,Pagi
7313,2011-11-06,0,11,7,0,0,0,1,0.26,0.2727,0.87,0.1045,4,24,28,28,4,Siang
7314,2011-11-06,0,11,8,0,0,0,2,0.28,0.303,0.87,0.0896,19,71,90,90,4,Siang
7315,2011-11-06,0,11,9,0,0,0,2,0.3,0.3182,0.75,0.0896,36,134,170,170,4,Siang
7316,2011-11-06,0,11,10,0,0,0,1,0.36,0.3636,0.66,0.0896,76,186,262,262,4,Siang
7317,2011-11-06,0,11,11,0,0,0,1,0.42,0.4242,0.58,0.0896,104,216,320,320,4,Siang
7318,2011-11-06,0,11,12,0,0,0,1,0.44,0.4394,0.54,0.0,120,226,346,346,4,Siang
7319,2011-11-06,0,11,13,0,0,0,1,0.46,0.4545,0.51,0.1642,105,209,314,314,4,Sore
7320,2011-11-06,0,11,14,0,0,0,1,0.46,0.4545,0.55,0.194,101,219,320,320,4,Sore
7321,2011-11-06,0,11,15,0,0,0,1,0.48,0.4697,0.51,0.194,96,210,306,306,4,Sore
7322,2011-11-06,0,11,16,0,0,0,1,0.46,0.4545,0.55,0.2239,84,263,347,347,4,Sore
7323,2011-11-06,0,11,17,0,0,0,1,0.44,0.4394,0.62,0.1642,71,185,256,256,4,Sore
7324,2011-11-06,0,11,18,0,0,0,1,0.42,0.4242,0.71,0.1045,39,146,185,185,4,Sore
7325,2011-11-06,0,11,19,0,0,0,1,0.38,0.3939,0.76,0.194,21,130,151,151,4,Malam
7326,2011-11-06,0,11,20,0,0,0,1,0.36,0.3636,0.81,0.1045,16,100,116,116,4,Malam
7327,2011-11-06,0,11,21,0,0,0,1,0.36,0.3636,0.81,0.0896,11,77,88,88,4,Malam
7328,2011-11-06,0,11,22,0,0,0,1,0.36,0.3788,0.87,0.0,5,40,45,45,4,Malam
7329,2011-11-06,0,11,23,0,0,0,1,0.34,0.3485,0.87,0.0896,7,43,50,50,4,Malam
7330,2011-11-07,0,11,0,0,1,1,1,0.34,0.3636,0.87,0.0,1,14,15,15,4,
7331,2011-11-07,0,11,1,0,1,1,1,0.34,0.3636,0.87,0.0,2,6,8,8,4,Pagi
7332,2011-11-07,0,11,2,0,1,1,1,0.32,0.3485,0.93,0.0,0,2,2,2,4,Pagi
7333,2011-11-07,0,11,3,0,1,1,1,0.32,0.3485,0.93,0.0,0,3,3,3,4,Pagi
7334,2011-11-07,0,11,4,0,1,1,1,0.32,0.3485,0.93,0.0,2,4,6,6,4,Pagi
7335,2011-11-07,0,11,5,0,1,1,1,0.3,0.3333,0.93,0.0,1,25,26,26,4,Pagi
7336,2011-11-07,0,11,6,0,1,1,2,0.28,0.3182,0.93,0.0,2,97,99,99,4,Pagi
7337,2011-11-07,0,11,7,0,1,1,2,0.28,0.3182,0.93,0.0,6,305,311,311,4,Siang
7338,2011-11-07,0,11,8,0,1,1,2,0.3,0.3182,1.0,0.0896,13,397,410,410,4,Siang
7339,2011-11-07,0,11,9,0,1,1,2,0.34,0.3333,1.0,0.1343,18,156,174,174,4,Siang
7340,2011-11-07,0,11,10,0,1,1,1,0.36,0.3485,0.93,0.1343,28,95,123,123,4,Siang
7341,2011-11-07,0,11,11,0,1,1,1,0.42,0.4242,0.77,0.1045,28,100,128,128,4,Siang
7342,2011-11-07,0,11,12,0,1,1,1,0.46,0.4545,0.67,0.0,21,158,179,179,4,Siang
7343,2011-11-07,0,11,13,0,1,1,1,0.54,0.5152,0.49,0.0896,32,157,189,189,4,Sore
7344,2011-11-07,0,11,14,0,1,1,1,0.56,0.5303,0.37,0.1642,30,115,145,145,4,Sore
7345,2011-11-07,0,11,15,0,1,1,1,0.56,0.5303,0.37,0.1045,38,132,170,170,4,Sore
7346,2011-11-07,0,11,16,0,1,1,1,0.52,0.5,0.45,0.0,40,255,295,295,4,Sore
7347,2011-11-07,0,11,17,0,1,1,1,0.5,0.4848,0.45,0.1642,39,489,528,528,4,Sore
7348,2011-11-07,0,11,18,0,1,1,1,0.46,0.4545,0.59,0.1045,18,407,425,425,4,Sore
7349,2011-11-07,0,11,19,0,1,1,1,0.46,0.4545,0.59,0.0,20,280,300,300,4,Malam
7350,2011-11-07,0,11,20,0,1,1,1,0.4,0.4091,0.71,0.0,17,187,204,204,4,Malam
7351,2011-11-07,0,11,21,0,1,1,1,0.38,0.3939,0.82,0.1045,10,129,139,139,4,Malam
